Competition UID,Year,Location,Competition,Class,Overall Rank,Athlete Name,Nation,OQS Points
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,17,Titouan Castryck,FRA,680
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,2,Martin Dougoud,SUI,980
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,5,Jiri Prskavec,CZE,920
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,15,Timothy Anderson,AUS,720
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,22,Lucien Delfour,AUS,580
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,37,Giovanni De Gennaro,ITA,280
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,14,Malo Quemeneur,FRA,740
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,8,Miquel Trave,ESP,860
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,35,Joseph Clarke,GBR,320
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,36,Ben Haylett,GBR,300
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,18,Vit Prindis,CZE,660
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,30,Mathis Soudi,MAR,420
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,29,Michal Pasiut,POL,440
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,34,Felix Oschmautz,AUT,340
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,40,Peter Kauzer,SLO,220
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,20,Stefan Hengst,GER,620
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,3,Boris Neveu,FRA,960
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,10,Noah Hegge,GER,820
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,7,Ondrej Tunka,CZE,880
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,1,Gabriel De Coster,BEL,1000
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,19,Dariusz Popiela,POL,640
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,6,Xin Quan,CHN,900
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,16,Tim Bremer,GER,700
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,27,Pedro Goncalves,BRA,480
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,12,Martin Halcin,SVK,780
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,25,Marcello Beda,ITA,520
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,33,Martin Srabotnik,SLO,360
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,11,Mario Leitner,AUT,800
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,9,Gelindo Chiarello,SUI,840
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,32,Haijie Yu,CHN,380
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,57,Jakub Brzezinski,POL,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,28,Alex Baldoni,CAN,460
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,24,Benjamin Pope,AUS,540
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,21,Manuel Ochoa,ESP,600
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,75,Isak Ohrstrom,SWE,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,51,Erik Holmer,SWE,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,56,Lucas Rossi,ARG,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,63,Geronimo Cortez,ARG,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,26,Adam Gonsenica,SVK,500
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,59,Lucas Jacob,POR,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,55,Ulan Valant,SLO,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,69,Thomas Ukalovic,CRO,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,31,Liman Huang,CHN,400
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,38,Samuel Curtis,IRL,260
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,52,Fredrik Wahlen,SWE,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,58,Alistair Mccreery,IRL,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,39,Callum Gilbert,NZL,240
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,13,Joan Crespo,ESP,760
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,60,Ondrej Macus,SVK,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,62,Jordan Sherman,USA,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,64,Victor Hennin,BEL,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,71,Thibaud Lacour,ROU,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,66,Koppany Racz,HUN,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,68,Serhii Sovko,UKR,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,74,Kaelin Friedenson,USA,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,67,Tobias Castiglione,ARG,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,77,Joao Cunha,POR,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,65,Trevor Boyd,CAN,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,76,Daisuke Neshime,JPN,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,70,Nour Ait Kaddour,MAR,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,72,Yoeri Welling,NED,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,23,Jonny Dickson,GBR,560
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,4,Finn Butcher,NZL,940
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,53,Lukas Werro,SUI,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,54,Maxime Aubertin,BEL,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,61,Mael Rivard,CAN,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1M,73,Chao Jun Lin,TPE,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,28,Eliska Mintalova,SVK,460
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,4,Ricarda Funk,GER,940
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,29,Elena Lilik,GER,440
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,26,Kimberley Woods,GBR,500
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,20,Noemie Fox,AUS,620
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,15,Monica Doria Vilarrubla,AND,720
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,1,Jessica Fox,AUS,1000
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,17,Corinna Kuhnle,AUT,680
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,14,Viktoriia Us,UKR,740
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,5,Eva Tercelj,SLO,920
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,27,Camille Prigent,FRA,480
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,13,Antonie Galuskova,CZE,760
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,11,Zuzana Pankova,SVK,800
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,24,Phoebe Spicer,GBR,540
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,12,Klaudia Zwolinska,POL,780
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,8,Stefanie Horn,ITA,860
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,6,Viktoria Wolffhardt,AUT,900
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,30,Emily Apel,GER,420
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,21,Carole Bouzidi,ALG,600
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,19,Romane Prigent,FRA,640
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,7,Eva Alina Hocevar,SLO,880
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,18,Lena Teunissen,NED,660
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,23,Alena Marx,SUI,560
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,2,Natalia Pacierpnik,POL,980
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,9,Maialen Chourraut,ESP,840
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,44,Ajda Novak,SLO,140
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,53,Lea Baldoni,CAN,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,22,Ana Satila,BRA,580
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,10,Emma Vuitton,FRA,820
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,43,Jiahua Yan,CHN,160
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,25,Florence Maheu,CAN,520
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,46,Georgina Collin,AUS,100
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,41,Laia Sorribes,ESP,200
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,49,Barbora Valikova,CZE,40
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,48,Marta Bertoncelli,ITA,60
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,63,Courtney Williams,NZL,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,3,Tereza Fiserova,CZE,960
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,58,Julia Cuchi,ESP,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,54,Ren Mishima,JPN,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,56,Claudia Leenders,NED,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,42,Martina Wegman,NED,180
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,66,Ria Sribar,USA,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,47,Dominika Brzeska,POL,80
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,51,Simona Glejtekova,SVK,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,64,Nerea Castiglione,ARG,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,50,Laura Pellicer Chica,AND,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,52,Maria Luz Cassini,ARG,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,55,Xiaolin Zou,CHN,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,61,Celia Jodar,MAR,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,65,Roxana Razeghian,IRI,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,60,Chih Chin Chou,TPE,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,62,Iris Sommernes,NOR,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,45,Tong Li,CHN,120
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,57,Lois Betteridge,CAN,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,16,Mallory Franklin,GBR,700
2022 Pau World Cup 4,2022,Pau,World Cup 4,K1W,59,Nadia Riquelme,ARG,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,1,Denis Gargaud Chanut,FRA,1000
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,5,Miquel Trave,ESP,920
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,7,Mewen Debliquy,FRA,880
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,2,Luka Bozic,SLO,980
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,15,Tristan Carter,AUS,720
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,3,Benjamin Savsek,SLO,960
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,25,Lukas Rohan,CZE,520
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,14,Raffaello Ivaldi,ITA,740
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,4,Nicolas Gestin,FRA,940
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,21,Alex Baldoni,CAN,600
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,8,Matej Benus,SVK,860
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,9,Adam Burgess,GBR,840
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,27,Marko Mirgorodsky,SVK,480
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,10,Thomas Koechlin,SUI,820
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,23,Jean Pierre Bourhis,SEN,560
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,22,Zachary Lokken,USA,580
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,6,Liam Jegou,IRL,900
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,29,Robert Hendrick,IRL,440
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,24,Kaylen Bassett,AUS,540
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,26,Paolo Ceccon,ITA,500
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,13,Vaclav Chaloupka,CZE,760
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,28,Luis Fernandez,ESP,460
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,30,Anze Bercic,SLO,420
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,11,Vojtech Heger,CZE,800
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,54,Nathaniel Francis,USA,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,18,Joris Otten,NED,660
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,20,Lennard Tuchscherer,GER,620
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,16,Jake Cochrane,IRL,700
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,46,Yves Bourhis,SEN,100
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,47,Grzegorz Hedwig,POL,80
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,48,Brodie Crawford,AUS,60
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,19,Benjamin Kies,GER,640
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,17,Michal Martikan,SVK,680
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,43,Roberto Colazingari,ITA,160
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,44,Kurts Rozentals,GBR,140
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,42,David Burgos,ESP,180
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,49,Shota Sasaki,JPN,40
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,59,James Kettle,GBR,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,45,Zhicheng Zhang,CHN,120
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,50,Manuel Tripano,ARG,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,53,Daniel Parry,CAN,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,41,Terence Saramandif,MRI,200
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,52,Oliver Puchner,NZL,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,60,Yuancong Xie,CHN,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,56,Devin Mcewan,USA,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,51,Tobias Fantini,ARG,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,61,Chin Han Liu,TPE,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,57,Vadym Musevych,UKR,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,55,Nicolas Tripano,ARG,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,12,Timo Trummer,GER,780
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,58,Isaac Zimmerman,CAN,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1M,62,Fu Hua Chang,TPE,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,2,Zuzana Pankova,SVK,980
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,17,Kimberley Woods,GBR,680
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,3,Jessica Fox,AUS,960
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,18,Monica Doria Vilarrubla,AND,660
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,8,Elena Lilik,GER,860
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,19,Emanuela Luknarova,SVK,640
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,13,Ainhoa Lameiro,ESP,760
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,16,Noemie Fox,AUS,700
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,21,Miren Lazkano,ESP,600
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,14,Laurene Roisin,FRA,740
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,1,Gabriela Satkova,CZE,1000
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,9,Mallory Franklin,GBR,840
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,11,Eva Alina Hocevar,SLO,800
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,6,Andrea Herzog,GER,900
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,12,Martina Satkova,CZE,780
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,5,Marjorie Delassus,FRA,920
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,30,Lucie Baudu,FRA,420
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,15,Marta Bertoncelli,ITA,720
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,25,Viktoria Wolffhardt,AUT,520
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,4,Elena Borghi,ITA,940
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,23,Viktoriia Us,UKR,560
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,24,Lena Teunissen,NED,540
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,26,Klaudia Zwolinska,POL,500
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,27,Lea Novak,SLO,480
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,20,Alja Kozorog,SLO,620
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,29,Klara Olazabal,ESP,440
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,28,Ellis Miller,GBR,460
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,45,Nele Bayn,GER,120
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,49,Viktoriia Dobrotvorska,UKR,40
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,10,Tereza Fiserova,CZE,820
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,7,Ana Satila,BRA,880
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,42,Sona Stanovska,SVK,180
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,47,Lois Betteridge,CAN,80
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,51,Minzhen Lyu,CHN,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,43,Wei Han Chen,TPE,160
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,46,Ren Mishima,JPN,100
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,41,Laura Pellicer Chica,AND,200
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,22,Alena Marx,SUI,580
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,44,Yanzhi Huang,CHN,140
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,48,Nerea Castiglione,ARG,60
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,50,Chih Chin Chou,TPE,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,52,Haruka Okazaki,JPN,20
2022 Pau World Cup 4,2022,Pau,World Cup 4,C1W,53,Macarena Cejas,ARG,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,1,Jiri Prskavec,CZE,1000
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,33,Joan Crespo,ESP,360
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,5,Miquel Trave,ESP,920
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,3,Vit Prindis,CZE,960
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,12,Stefan Hengst,GER,780
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,16,Mario Leitner,AUT,700
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,9,Joseph Clarke,GBR,840
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,21,Manuel Ochoa,ESP,600
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,23,Xin Quan,CHN,560
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,19,Finn Butcher,NZL,640
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,25,Michal Pasiut,POL,520
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,6,Malo Quemeneur,FRA,900
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,40,Noel Hendrick,IRL,220
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,11,Gelindo Chiarello,SUI,800
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,4,Giovanni De Gennaro,ITA,940
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,35,Boris Neveu,FRA,320
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,32,Jakub Brzezinski,POL,380
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,10,Lucien Delfour,AUS,820
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,13,Noah Hegge,GER,760
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,20,Martin Dougoud,SUI,620
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,37,Tim Bremer,GER,280
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,39,Titouan Castryck,FRA,240
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,14,Kazuya Adachi,JPN,740
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,7,Peter Kauzer,SLO,880
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,28,Felix Oschmautz,AUT,460
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,22,Timothy Anderson,AUS,580
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,17,Lukas Werro,SUI,680
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,24,Yusuke Muto,JPN,540
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,27,Pedro Goncalves,BRA,480
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,29,Isak Ohrstrom,SWE,440
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,58,Callum Gilbert,NZL,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,8,Ondrej Tunka,CZE,860
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,36,Zeno Ivaldi,ITA,300
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,2,Martin Srabotnik,SLO,980
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,51,Samuel Curtis,IRL,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,26,Lucas Rossi,ARG,500
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,34,Marcello Beda,ITA,340
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,60,Adam Gonsenica,SVK,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,18,Jonny Dickson,GBR,660
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,15,Benjamin Pope,AUS,720
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,30,Dariusz Popiela,POL,420
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,54,Gabriel De Coster,BEL,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,56,Erik Holmer,SWE,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,69,Ben Haylett,GBR,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,59,Ondrej Macus,SVK,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,53,Yuuki Tanaka,JPN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,31,Liman Huang,CHN,400
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,52,Alistair Mccreery,IRL,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,64,Zack Mutton,NZL,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,61,Alex Baldoni,CAN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,76,Kaelin Friedenson,USA,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,62,Ulan Valant,SLO,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,77,Fredrik Wahlen,SWE,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,55,Lucas Jacob,POR,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,65,Thibaud Lacour,ROU,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,75,Maxime Aubertin,BEL,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,67,Mael Rivard,CAN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,74,Thomas Ukalovic,CRO,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,70,Joao Cunha,POR,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,73,Haijie Yu,CHN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,38,Martin Halcin,SVK,260
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,62,Jordan Sherman,USA,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,71,Serhii Sovko,UKR,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,72,Antonio Reinoso,MEX,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,66,Manuel Tripano,ARG,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,78,Trevor Boyd,CAN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,57,Geronimo Cortez,ARG,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,68,Koppany Racz,HUN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,-,Victor Hennin,BEL,-
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1M,79,Chao Jun Lin,TPE,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,11,Jessica Fox,AUS,800
